party_rk,gender_cd,age,marital_status_desc,children_cnt,region_flg
88967,F,50.0,,0,0
13978,M,30.0,Холост/не замужем,0,0
23105,M,30.0,Разведен (а),0,1
63750,F,60.0,Холост/не замужем,0,0
80777,F,20.0,Холост/не замужем,0,0
89263,M,55.0,,0,0
17735,F,30.0,Холост/не замужем,0,0
80247,F,25.0,,0,0
665,F,35.0,Холост/не замужем,0,0
43669,F,40.0,Женат/замужем,0,0
65110,F,75.0,"Вдовец, вдова",0,1
18795,M,45.0,Женат/замужем,1,0
25620,M,30.0,Женат/замужем,1,0
93000,F,30.0,Гражданский брак,0,0
66238,F,35.0,Холост/не замужем,0,0
21432,M,40.0,Женат/замужем,0,0
91772,F,40.0,,0,0
21967,M,40.0,,0,0
69579,M,40.0,Женат/замужем,0,0
87729,M,50.0,,0,0
19591,M,30.0,Разведен (а),0,0
31617,M,40.0,Женат/замужем,0,0
62106,F,45.0,,4,0
85249,M,20.0,Холост/не замужем,0,0
52916,F,50.0,Холост/не замужем,0,0
68378,M,40.0,Разведен (а),0,0
4599,M,50.0,Гражданский брак,1,0
8513,M,55.0,Холост/не замужем,0,0
18794,M,35.0,,0,0
36449,F,35.0,Женат/замужем,0,0
13040,F,35.0,Холост/не замужем,0,1
55428,F,30.0,,4,1
67604,M,55.0,Женат/замужем,0,0
71479,F,30.0,Женат/замужем,0,0
6697,M,45.0,Женат/замужем,2,0
13704,F,55.0,"Вдовец, вдова",0,0
44067,F,20.0,,0,1
48163,M,45.0,Женат/замужем,0,0
69872,M,20.0,Холост/не замужем,0,0
9037,F,35.0,Женат/замужем,0,0
37973,M,40.0,Женат/замужем,0,0
46560,M,25.0,Холост/не замужем,0,0
4464,M,40.0,Разведен (а),1,0
9406,M,35.0,,4,0
23985,F,75.0,,0,0
891,M,55.0,Женат/замужем,1,0
27396,M,40.0,Женат/замужем,1,0
60009,F,20.0,Холост/не замужем,0,0
73145,F,60.0,,0,0
34950,M,45.0,Холост/не замужем,0,0
51770,M,45.0,Женат/замужем,0,0
70497,F,70.0,,0,0
6899,M,40.0,Женат/замужем,1,0
36120,M,40.0,,0,0
47872,F,45.0,Женат/замужем,3,0
72560,F,30.0,,0,1
56576,M,40.0,Женат/замужем,0,0
60902,M,50.0,Женат/замужем,0,0
71733,F,35.0,Женат/замужем,0,0
54170,M,30.0,,4,1
86282,F,25.0,Холост/не замужем,0,0
16210,F,40.0,Холост/не замужем,1,0
68255,M,20.0,Холост/не замужем,0,0
24579,F,45.0,Женат/замужем,0,1
40096,F,50.0,Холост/не замужем,0,0
44489,M,30.0,Гражданский брак,0,0
55485,M,35.0,Женат/замужем,0,0
72050,M,30.0,,0,0
32597,F,35.0,,0,0
56052,M,35.0,Холост/не замужем,0,1
81851,M,40.0,,0,1
22239,F,50.0,Женат/замужем,2,0
53284,M,25.0,Холост/не замужем,0,0
4057,M,60.0,,4,1
27302,F,40.0,Женат/замужем,3,0
21440,F,30.0,,0,0
59451,F,45.0,Гражданский брак,0,0
80908,M,40.0,Холост/не замужем,0,0
84663,M,25.0,Холост/не замужем,0,0
712,F,60.0,Разведен (а),0,0
58500,F,25.0,Женат/замужем,0,0
90838,F,35.0,,0,0
6206,M,30.0,Холост/не замужем,0,0
20605,F,40.0,Женат/замужем,0,0
25839,M,30.0,Холост/не замужем,0,0
42901,M,25.0,Холост/не замужем,0,0
55855,F,25.0,,0,0
87569,M,20.0,,0,0
60266,M,30.0,,0,0
22867,M,40.0,Холост/не замужем,0,0
39106,M,60.0,Женат/замужем,0,0
42480,F,50.0,Женат/замужем,0,0
56306,M,45.0,Женат/замужем,1,1
93093,F,45.0,Холост/не замужем,0,0
94009,F,70.0,Холост/не замужем,0,0
27935,F,55.0,,0,0
9805,M,45.0,,4,0
1710,F,70.0,Разведен (а),2,0
25061,F,25.0,Холост/не замужем,0,0
44413,M,60.0,Женат/замужем,0,0
84049,F,35.0,Женат/замужем,0,0
30458,F,50.0,Женат/замужем,0,0
85927,M,40.0,Женат/замужем,0,0
58086,M,45.0,Женат/замужем,1,0
80529,M,70.0,Женат/замужем,0,0
22233,M,30.0,Женат/замужем,0,0
31807,F,35.0,Женат/замужем,0,0
84175,M,20.0,,0,0
6698,F,65.0,Женат/замужем,0,0
59030,F,40.0,Холост/не замужем,0,0
67003,M,30.0,Холост/не замужем,0,1
71672,M,45.0,,0,0
2046,M,50.0,Женат/замужем,3,0
8716,M,55.0,Женат/замужем,2,0
24987,F,35.0,Холост/не замужем,0,0
68623,F,55.0,"Вдовец, вдова",0,0
25249,M,60.0,Женат/замужем,0,0
61427,F,60.0,,0,0
18560,F,40.0,Женат/замужем,2,0
25900,M,30.0,Холост/не замужем,0,0
34683,M,30.0,Женат/замужем,0,0
16963,F,45.0,Женат/замужем,2,0
24289,M,60.0,Женат/замужем,0,0
80509,F,35.0,Женат/замужем,0,0
23178,F,50.0,Женат/замужем,2,0
32194,F,60.0,,0,1
60051,F,50.0,"Вдовец, вдова",0,0
15992,M,40.0,Женат/замужем,3,0
27797,F,45.0,Женат/замужем,2,0
64300,M,55.0,Холост/не замужем,0,0
26505,F,35.0,Холост/не замужем,0,0
92095,F,40.0,Холост/не замужем,0,0
18146,M,35.0,Женат/замужем,1,0
50909,F,55.0,Женат/замужем,0,0
60989,F,35.0,,0,0
93742,M,40.0,Гражданский брак,0,0
18929,M,30.0,Холост/не замужем,0,0
37766,M,35.0,Гражданский брак,0,0
54014,F,35.0,Гражданский брак,0,0
80419,M,25.0,Холост/не замужем,0,0
410,F,40.0,Женат/замужем,4,1
36121,M,40.0,,0,0
44896,M,30.0,,0,1
64266,F,25.0,Холост/не замужем,0,0
47435,F,70.0,"Вдовец, вдова",0,0
62658,F,25.0,Холост/не замужем,0,0
83478,M,25.0,Холост/не замужем,0,0
31780,M,50.0,Женат/замужем,0,0
81777,M,45.0,Разведен (а),0,0
4308,F,55.0,Женат/замужем,1,0
22090,F,60.0,Женат/замужем,1,0
61257,M,60.0,Женат/замужем,0,0
64041,F,65.0,"Вдовец, вдова",0,0
89048,F,40.0,Женат/замужем,1,0
93846,F,20.0,Холост/не замужем,0,0
24858,M,30.0,Женат/замужем,0,0
66849,F,45.0,Женат/замужем,0,0
86068,M,25.0,,0,0
21378,F,25.0,Холост/не замужем,0,0
94094,M,30.0,Холост/не замужем,0,0
32785,F,25.0,,0,0
65129,M,45.0,,0,0
15160,M,35.0,Холост/не замужем,0,0
29965,F,65.0,Холост/не замужем,0,0
89696,F,25.0,Женат/замужем,1,0
93367,F,45.0,Женат/замужем,0,0
3314,M,50.0,Холост/не замужем,1,0
8834,F,60.0,Разведен (а),4,0
67283,M,35.0,Холост/не замужем,0,0
73993,F,30.0,Холост/не замужем,0,0
87970,F,25.0,Холост/не замужем,0,0
67159,M,50.0,Разведен (а),0,0
85768,M,60.0,,0,0
2338,M,40.0,Разведен (а),1,0
24977,F,35.0,,0,1
56259,F,35.0,Женат/замужем,2,0
66665,F,35.0,Женат/замужем,0,0
16698,F,60.0,,0,0
644,F,40.0,Холост/не замужем,0,0
52173,M,25.0,Гражданский брак,0,0
62876,M,30.0,,4,0
74431,F,40.0,,0,0
84726,F,65.0,Холост/не замужем,0,0
1572,M,35.0,Женат/замужем,0,0
13425,M,40.0,Разведен (а),0,0
31321,M,35.0,,0,0
43470,M,50.0,Холост/не замужем,0,0
49076,M,25.0,Холост/не замужем,0,0
23104,F,50.0,Женат/замужем,4,0
67937,F,45.0,Женат/замужем,0,0
73388,F,50.0,Холост/не замужем,0,0
6543,F,45.0,Гражданский брак,1,0
21681,M,30.0,Гражданский брак,1,0
9479,F,30.0,Холост/не замужем,0,0
40618,M,25.0,,0,0
127,F,55.0,Женат/замужем,2,0
19293,M,65.0,,0,1
22473,M,35.0,Женат/замужем,0,0
45724,M,60.0,Холост/не замужем,0,0
68830,F,40.0,Женат/замужем,0,0
88480,F,25.0,,0,0
7040,M,30.0,,0,0
11906,M,55.0,Женат/замужем,1,1
61351,M,35.0,Холост/не замужем,0,0
66546,M,20.0,,0,0
64213,M,45.0,,0,0
14375,M,40.0,,0,0
64706,M,45.0,Гражданский брак,0,0
79669,M,40.0,,0,1
57042,M,40.0,Разведен (а),0,0
16905,F,45.0,Женат/замужем,2,0
28214,M,30.0,Женат/замужем,0,0
47452,F,65.0,Разведен (а),0,0
80560,F,25.0,Женат/замужем,0,0
8097,F,45.0,,4,0
11544,F,45.0,Женат/замужем,1,0
76149,F,40.0,,0,0
92683,F,45.0,Женат/замужем,1,0
327,F,55.0,Женат/замужем,1,0
5246,F,45.0,Женат/замужем,2,0
10026,M,40.0,,0,0
17814,M,50.0,Женат/замужем,2,1
49351,M,30.0,Женат/замужем,2,0
75902,M,30.0,Женат/замужем,0,0
80519,F,35.0,Женат/замужем,0,1
6420,F,45.0,Женат/замужем,2,0
54964,F,65.0,Разведен (а),0,0
74517,F,35.0,Разведен (а),0,0
59409,M,50.0,Холост/не замужем,0,0
69302,F,30.0,Холост/не замужем,0,0
27905,M,60.0,,0,1
33888,M,35.0,,0,0
59359,M,50.0,Женат/замужем,0,0
81695,F,45.0,Женат/замужем,0,0
32551,M,40.0,,0,1
61354,M,55.0,Женат/замужем,0,0
84383,F,30.0,Холост/не замужем,0,0
57590,F,25.0,Холост/не замужем,0,0
82438,F,40.0,Холост/не замужем,1,0
20944,M,30.0,Холост/не замужем,0,0
37477,M,60.0,,0,0
39726,M,65.0,Холост/не замужем,0,0
57596,M,30.0,,0,0
64180,F,25.0,Гражданский брак,0,1
13801,M,50.0,Женат/замужем,2,1
9758,M,45.0,Гражданский брак,1,0
24427,M,35.0,Холост/не замужем,0,0
54904,F,40.0,Женат/замужем,0,0
61273,M,65.0,Женат/замужем,0,1
79540,M,25.0,Холост/не замужем,0,1
47779,M,35.0,Холост/не замужем,0,0
39421,F,30.0,Холост/не замужем,0,1
49164,M,30.0,Холост/не замужем,0,0
54630,F,45.0,Разведен (а),0,0
1591,F,65.0,Гражданский брак,0,0
63919,M,35.0,Холост/не замужем,0,0
93904,F,35.0,Женат/замужем,0,0
48616,F,35.0,,0,0
88056,F,35.0,,0,0
92743,M,35.0,Разведен (а),1,0
8795,F,35.0,Женат/замужем,3,0
66810,M,20.0,,0,1
2003,F,65.0,Разведен (а),2,0
7745,F,40.0,Женат/замужем,2,0
67528,F,20.0,Холост/не замужем,0,0
72926,M,25.0,Холост/не замужем,0,1
6471,F,30.0,Женат/замужем,2,0
64019,M,35.0,Женат/замужем,0,0
71446,F,30.0,Женат/замужем,0,0
77266,F,25.0,,0,0
9890,M,40.0,Холост/не замужем,0,0
40280,F,30.0,Женат/замужем,0,0
84506,M,20.0,,0,0
74996,F,30.0,Холост/не замужем,0,0
7089,M,45.0,,4,0
64491,F,45.0,Холост/не замужем,0,0
79031,M,60.0,Гражданский брак,0,0
9760,F,60.0,Женат/замужем,0,0
60128,M,45.0,Женат/замужем,0,0
58132,M,45.0,Женат/замужем,0,1
38682,M,25.0,Разведен (а),0,0
58264,F,45.0,,0,0
61857,M,20.0,,0,1
79358,M,60.0,Разведен (а),0,0
40716,F,65.0,Разведен (а),0,0
44891,M,35.0,Холост/не замужем,0,0
76527,F,25.0,Холост/не замужем,0,0
88227,M,50.0,Холост/не замужем,0,0
93957,M,30.0,Женат/замужем,0,0
32516,M,45.0,Женат/замужем,0,0
41732,M,50.0,Женат/замужем,0,1
54204,F,35.0,,0,0
77317,F,40.0,Холост/не замужем,0,0
87385,F,45.0,,0,1
60611,F,30.0,Женат/замужем,0,0
13298,M,45.0,Женат/замужем,2,1
52135,F,40.0,Женат/замужем,0,0
63240,F,35.0,,0,0
72720,M,35.0,Женат/замужем,0,0
9991,M,45.0,Женат/замужем,0,0
84071,M,35.0,Женат/замужем,0,0
3958,F,45.0,Женат/замужем,2,0
34697,M,35.0,Разведен (а),1,0
74475,M,30.0,,0,0
8666,M,50.0,Женат/замужем,1,0
12342,F,30.0,Холост/не замужем,0,0
61071,F,45.0,Разведен (а),1,0
79346,M,25.0,Холост/не замужем,0,0
13970,M,60.0,Гражданский брак,0,0
2923,F,60.0,Холост/не замужем,1,0
14188,F,45.0,Женат/замужем,0,0
20588,M,30.0,Женат/замужем,1,0
25933,M,30.0,,0,0
2455,F,35.0,Гражданский брак,2,0
14369,F,40.0,Женат/замужем,2,0
54250,M,20.0,,0,1
36214,M,35.0,Холост/не замужем,0,0
65981,F,25.0,,0,0
69842,M,35.0,Женат/замужем,0,0
5882,M,40.0,Женат/замужем,1,0
10099,M,35.0,Холост/не замужем,0,1
17585,F,30.0,Холост/не замужем,0,0
17783,F,35.0,Разведен (а),1,0
13329,M,45.0,,0,0
20504,F,25.0,Холост/не замужем,0,0
28211,F,65.0,Женат/замужем,0,0
54885,M,25.0,,0,0
69630,F,55.0,,0,0
21456,F,25.0,Холост/не замужем,0,0
85358,M,25.0,,0,0
16153,M,30.0,Холост/не замужем,0,0
38145,F,40.0,Женат/замужем,0,0
68970,M,25.0,Холост/не замужем,0,0
10283,M,25.0,,0,1
45447,M,30.0,,0,0
60033,F,50.0,Женат/замужем,0,0
79009,F,35.0,Разведен (а),0,0
43441,M,50.0,Женат/замужем,2,0
20016,F,45.0,Холост/не замужем,0,0
64908,M,25.0,Холост/не замужем,0,0
81423,M,40.0,Холост/не замужем,0,0
13934,M,35.0,Женат/замужем,1,0
54492,F,30.0,Холост/не замужем,0,1
14062,M,45.0,Женат/замужем,1,0
20125,M,35.0,Холост/не замужем,0,0
81733,M,30.0,Женат/замужем,0,0
58568,M,30.0,,0,0
77893,F,35.0,Разведен (а),1,0
56900,M,20.0,Холост/не замужем,0,0
6022,F,35.0,Женат/замужем,0,0
12167,F,45.0,Женат/замужем,3,0
16273,M,35.0,Женат/замужем,0,0
58473,M,35.0,Женат/замужем,0,0
77929,M,40.0,Женат/замужем,0,0
2222,F,60.0,Женат/замужем,2,0
12868,M,30.0,Холост/не замужем,0,0
78717,F,30.0,,0,0
83450,F,40.0,,0,0
86497,M,50.0,Холост/не замужем,0,0
35566,F,40.0,Женат/замужем,0,0
22817,M,25.0,Холост/не замужем,0,0
91142,M,25.0,Холост/не замужем,0,0
13996,M,60.0,Женат/замужем,0,0
46040,M,45.0,Гражданский брак,0,0
20584,M,35.0,,0,0
42696,M,35.0,Женат/замужем,0,0
69045,F,55.0,Женат/замужем,2,0
81482,M,40.0,Холост/не замужем,0,0
17384,F,30.0,Холост/не замужем,0,0
31288,F,40.0,,0,0
92121,M,55.0,,0,0
6907,F,45.0,"Вдовец, вдова",2,0
9896,F,45.0,Холост/не замужем,0,0
26416,M,25.0,Холост/не замужем,0,0
54298,F,25.0,Холост/не замужем,0,0
78008,M,20.0,Женат/замужем,0,0
58361,F,35.0,,0,0
62837,F,50.0,Женат/замужем,0,0
1627,M,55.0,Женат/замужем,2,0
44652,F,30.0,,0,0
49077,F,35.0,Женат/замужем,0,0
80713,F,40.0,,0,0
11278,F,30.0,Женат/замужем,0,0
65179,F,40.0,Разведен (а),0,0
31637,M,65.0,Женат/замужем,0,0
43505,F,35.0,Холост/не замужем,0,0
31058,F,30.0,Гражданский брак,0,0
30820,M,45.0,Женат/замужем,0,0
42688,M,40.0,,0,0
23987,M,35.0,Холост/не замужем,0,0
84971,F,30.0,Женат/замужем,0,0
15218,M,40.0,Женат/замужем,2,0
31119,M,30.0,Холост/не замужем,0,0
46463,M,45.0,Женат/замужем,0,0
79190,M,45.0,Женат/замужем,0,0
15987,M,35.0,Холост/не замужем,0,1
20095,F,35.0,Холост/не замужем,0,0
33127,M,45.0,Женат/замужем,0,0
56912,M,45.0,,0,0
82428,M,20.0,,0,0
17532,F,35.0,,0,0
23155,M,25.0,Холост/не замужем,0,0
65376,F,50.0,,4,0
83401,F,25.0,Женат/замужем,0,0
63493,F,50.0,Холост/не замужем,0,0
88350,F,35.0,Холост/не замужем,0,0
18228,F,70.0,Женат/замужем,4,0
48548,M,55.0,,4,1
10823,M,30.0,,4,1
23633,M,60.0,Женат/замужем,2,0
32874,F,30.0,Холост/не замужем,0,0
85835,M,25.0,Холост/не замужем,0,0
14877,M,35.0,Холост/не замужем,1,0
59222,F,25.0,Женат/замужем,0,0
6023,M,35.0,Холост/не замужем,0,0
21638,F,40.0,Холост/не замужем,1,0
36490,M,40.0,,0,0
58210,F,35.0,,0,1
74406,M,45.0,,0,0
68144,M,40.0,Женат/замужем,0,0
1793,F,55.0,Разведен (а),4,0
8982,F,30.0,,4,1
19007,F,30.0,Холост/не замужем,1,0
61981,M,45.0,,0,0
70842,M,25.0,Холост/не замужем,0,0
16467,M,40.0,Гражданский брак,0,0
63966,M,40.0,Гражданский брак,0,0
16580,F,35.0,Женат/замужем,1,0
33625,F,35.0,Женат/замужем,0,0
83735,F,20.0,Холост/не замужем,0,0
87893,M,40.0,Женат/замужем,0,0
41797,F,35.0,,0,0
2972,M,30.0,Женат/замужем,1,0
8591,F,50.0,Женат/замужем,2,0
42566,M,35.0,Холост/не замужем,0,0
90301,F,25.0,Холост/не замужем,0,1
2941,M,45.0,Женат/замужем,1,0
34121,M,25.0,Холост/не замужем,0,0
58506,M,30.0,,0,1
20462,M,30.0,Холост/не замужем,0,0
37234,M,45.0,Женат/замужем,0,0
19009,M,30.0,Холост/не замужем,0,0
36791,M,30.0,Женат/замужем,0,0
51982,F,30.0,Холост/не замужем,0,0
87060,F,40.0,Разведен (а),0,0
63410,F,30.0,Гражданский брак,0,0
